entry,at,order
"""McNeal @ 2VIQ_H6NmI"" calls 50",2022-12-01T02:17:54.884Z,166986107488400
"""Rod @ juakLvqGHM"" calls 50",2022-12-01T02:17:53.902Z,166986107390200
"""CStam @ O7yGfPfnlh"" posts a big blind of 50",2022-12-01T02:17:49.810Z,166986106981008
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 25",2022-12-01T02:17:49.810Z,166986106981007
"Your hand is 10♠, Q♥",2022-12-01T02:17:49.810Z,166986106981006
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1100) | #3 ""CStam @ O7yGfPfnlh"" (720) | #5 ""Rod @ juakLvqGHM"" (781) | #7 ""McNeal @ 2VIQ_H6NmI"" (2138) | #8 ""th3y3ti @ CLMXfwMI0O"" (1261)",2022-12-01T02:17:49.810Z,166986106981001
"-- starting hand #36 (id: 73m5r6uzfgyp)  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T02:17:49.810Z,166986106981000
"Undealt cards:  [8♣, 8♠, 4♥, 9♥, 3♠]",2022-12-01T02:17:48.291Z,166986106829100
"-- ending hand #35 --",2022-12-01T02:17:43.882Z,166986106388202
"""CStam @ O7yGfPfnlh"" collected 125 from pot",2022-12-01T02:17:43.882Z,166986106388201
"Uncalled bet of 50 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T02:17:43.882Z,166986106388200
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:17:43.074Z,166986106307400
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:17:42.087Z,166986106208700
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:17:36.250Z,166986105625000
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:17:35.364Z,166986105536400
"""CStam @ O7yGfPfnlh"" raises to 100",2022-12-01T02:17:33.819Z,166986105381900
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 50",2022-12-01T02:17:29.071Z,166986104907110
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 25",2022-12-01T02:17:29.071Z,166986104907109
"Your hand is J♦, 2♠",2022-12-01T02:17:29.071Z,166986104907108
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1150) | #3 ""CStam @ O7yGfPfnlh"" (645) | #5 ""Rod @ juakLvqGHM"" (781) | #7 ""McNeal @ 2VIQ_H6NmI"" (2138) | #8 ""th3y3ti @ CLMXfwMI0O"" (1286)",2022-12-01T02:17:29.071Z,166986104907103
"-- starting hand #35 (id: qvkhzlg1rjgn)  (No Limit Texas Hold'em) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T02:17:29.071Z,166986104907102
"The game's big blind was changed from 40 to 50.",2022-12-01T02:17:29.071Z,166986104907101
"The game's small blind was changed from 20 to 25.",2022-12-01T02:17:29.071Z,166986104907100
"""th3y3ti @ CLMXfwMI0O"" shows a Q♣, 6♣.",2022-12-01T02:17:27.726Z,166986104772600
"-- ending hand #34 --",2022-12-01T02:17:25.382Z,166986104538202
"""th3y3ti @ CLMXfwMI0O"" collected 560 from pot",2022-12-01T02:17:25.382Z,166986104538201
"Uncalled bet of 100 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:17:25.382Z,166986104538200
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:17:24.559Z,166986104455900
"""th3y3ti @ CLMXfwMI0O"" bets 100",2022-12-01T02:17:00.300Z,166986102030000
"River: J♠, Q♦, 6♦, 10♣ [2♦]",2022-12-01T02:16:56.245Z,166986101624500
"""Rod @ juakLvqGHM"" checks",2022-12-01T02:16:55.418Z,166986101541800
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:16:48.085Z,166986100808500
"Turn: J♠, Q♦, 6♦ [10♣]",2022-12-01T02:16:43.735Z,166986100373500
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:16:42.865Z,166986100286500
"""th3y3ti @ CLMXfwMI0O"" calls 120",2022-12-01T02:16:40.007Z,166986100000700
"""Rod @ juakLvqGHM"" bets 120",2022-12-01T02:16:35.771Z,166986099577100
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T02:16:29.212Z,166986098921200
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:16:22.489Z,166986098248900
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:16:10.960Z,166986097096000
"Flop:  [J♠, Q♦, 6♦]",2022-12-01T02:16:07.818Z,166986096781800
"""th3y3ti @ CLMXfwMI0O"" calls 80",2022-12-01T02:16:06.898Z,166986096689800
"""McNeal @ 2VIQ_H6NmI"" calls 80",2022-12-01T02:16:05.354Z,166986096535400
"""Rod @ juakLvqGHM"" calls 80",2022-12-01T02:16:04.458Z,166986096445800
"""CStam @ O7yGfPfnlh"" raises to 80",2022-12-01T02:16:00.025Z,166986096002500
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:15:54.277Z,166986095427700
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 40",2022-12-01T02:15:50.059Z,166986095005908
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 20",2022-12-01T02:15:50.059Z,166986095005907
"Your hand is Q♣, 6♣",2022-12-01T02:15:50.059Z,166986095005906
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1150) | #3 ""CStam @ O7yGfPfnlh"" (725) | #5 ""Rod @ juakLvqGHM"" (981) | #7 ""McNeal @ 2VIQ_H6NmI"" (2218) | #8 ""th3y3ti @ CLMXfwMI0O"" (926)",2022-12-01T02:15:50.059Z,166986095005901
"-- starting hand #34 (id: x1tf8objl3vt)  (No Limit Texas Hold'em) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T02:15:50.059Z,166986095005900
"-- ending hand #33 --",2022-12-01T02:15:44.059Z,166986094405902
"""CStam @ O7yGfPfnlh"" collected 120 from pot",2022-12-01T02:15:44.059Z,166986094405901
"Uncalled bet of 40 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T02:15:44.059Z,166986094405900
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:15:43.229Z,166986094322900
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:15:41.720Z,166986094172000
"""CStam @ O7yGfPfnlh"" bets 40",2022-12-01T02:15:34.212Z,166986093421200
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:15:32.186Z,166986093218600
"""Rod @ juakLvqGHM"" checks",2022-12-01T02:15:31.305Z,166986093130500
"Flop:  [5♠, 5♣, A♥]",2022-12-01T02:15:29.522Z,166986092952200
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:15:28.671Z,166986092867100
"""Rod @ juakLvqGHM"" calls 40",2022-12-01T02:15:27.718Z,166986092771800
"""CStam @ O7yGfPfnlh"" calls 40",2022-12-01T02:15:25.979Z,166986092597900
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:15:21.677Z,166986092167700
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:15:20.786Z,166986092078600
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 40",2022-12-01T02:15:15.611Z,166986091561108
"""Rod @ juakLvqGHM"" posts a small blind of 20",2022-12-01T02:15:15.611Z,166986091561107
"Your hand is 7♣, J♣",2022-12-01T02:15:15.611Z,166986091561106
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1150) | #3 ""CStam @ O7yGfPfnlh"" (645) | #5 ""Rod @ juakLvqGHM"" (1021) | #7 ""McNeal @ 2VIQ_H6NmI"" (2258) | #8 ""th3y3ti @ CLMXfwMI0O"" (926)",2022-12-01T02:15:15.611Z,166986091561101
"-- starting hand #33 (id: n4dswkpkqf7w)  (No Limit Texas Hold'em) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T02:15:15.611Z,166986091561100
"Undealt cards: A♥, Q♦, J♥ [8♠, J♠]",2022-12-01T02:15:09.873Z,166986090987300
"""McNeal @ 2VIQ_H6NmI"" shows a Q♥, A♣.",2022-12-01T02:15:09.654Z,166986090965400
"-- ending hand #32 --",2022-12-01T02:15:08.917Z,166986090891702
"""McNeal @ 2VIQ_H6NmI"" collected 317 from pot",2022-12-01T02:15:08.917Z,166986090891701
"Uncalled bet of 159 returned to ""McNeal @ 2VIQ_H6NmI""",2022-12-01T02:15:08.917Z,166986090891700
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:15:08.030Z,166986090803000
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:15:05.343Z,166986090534300
"""McNeal @ 2VIQ_H6NmI"" bets 159",2022-12-01T02:14:49.123Z,166986088912300
"""Rod @ juakLvqGHM"" checks",2022-12-01T02:14:42.445Z,166986088244500
"Flop:  [A♥, Q♦, J♥]",2022-12-01T02:14:39.489Z,166986087948900
"""Rod @ juakLvqGHM"" calls 99",2022-12-01T02:14:38.653Z,166986087865300
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:14:32.754Z,166986087275400
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:14:31.867Z,166986087186700
"""th3y3ti @ CLMXfwMI0O"" calls 99",2022-12-01T02:14:28.775Z,166986086877500
"""McNeal @ 2VIQ_H6NmI"" raises to 99",2022-12-01T02:14:21.997Z,166986086199700
"""Rod @ juakLvqGHM"" posts a big blind of 40",2022-12-01T02:14:17.076Z,166986085707608
"""CStam @ O7yGfPfnlh"" posts a small blind of 20",2022-12-01T02:14:17.076Z,166986085707607
"Your hand is K♦, 7♠",2022-12-01T02:14:17.076Z,166986085707606
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1150) | #3 ""CStam @ O7yGfPfnlh"" (665) | #5 ""Rod @ juakLvqGHM"" (1120) | #7 ""McNeal @ 2VIQ_H6NmI"" (2040) | #8 ""th3y3ti @ CLMXfwMI0O"" (1025)",2022-12-01T02:14:17.076Z,166986085707601
"-- starting hand #32 (id: cgc9lanitz4d)  (No Limit Texas Hold'em) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T02:14:17.076Z,166986085707600
"""Rod @ juakLvqGHM"" shows a A♥, Q♥.",2022-12-01T02:14:11.860Z,166986085186000
"""CStam @ O7yGfPfnlh"" shows a 5♥, 7♦.",2022-12-01T02:14:11.669Z,166986085166900
"-- ending hand #31 --",2022-12-01T02:14:09.761Z,166986084976102
"""Rod @ juakLvqGHM"" collected 100 from pot",2022-12-01T02:14:09.761Z,166986084976101
"Uncalled bet of 60 returned to ""Rod @ juakLvqGHM""",2022-12-01T02:14:09.761Z,166986084976100
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:14:08.895Z,166986084889500
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:14:05.735Z,166986084573500
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:14:04.791Z,166986084479100
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:14:03.848Z,166986084384800
"""Rod @ juakLvqGHM"" raises to 100",2022-12-01T02:13:51.168Z,166986083116800
"""CStam @ O7yGfPfnlh"" posts a big blind of 40",2022-12-01T02:13:43.423Z,166986082342308
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 20",2022-12-01T02:13:43.423Z,166986082342307
"Your hand is K♦, 9♠",2022-12-01T02:13:43.423Z,166986082342306
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1170) | #3 ""CStam @ O7yGfPfnlh"" (705) | #5 ""Rod @ juakLvqGHM"" (1060) | #7 ""McNeal @ 2VIQ_H6NmI"" (2040) | #8 ""th3y3ti @ CLMXfwMI0O"" (1025)",2022-12-01T02:13:43.423Z,166986082342301
"-- starting hand #31 (id: frogutj8tzyl)  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T02:13:43.423Z,166986082342300
"-- ending hand #30 --",2022-12-01T02:13:37.416Z,166986081741602
"""CStam @ O7yGfPfnlh"" collected 180 from pot",2022-12-01T02:13:37.416Z,166986081741601
"Uncalled bet of 40 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T02:13:37.416Z,166986081741600
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:13:36.516Z,166986081651600
"""CStam @ O7yGfPfnlh"" raises to 80",2022-12-01T02:13:32.304Z,166986081230400
"""Ruthie @ BQ7aBApX8b"" bets 40",2022-12-01T02:13:29.693Z,166986080969300
"Flop:  [4♣, Q♦, 7♠]",2022-12-01T02:13:23.613Z,166986080361300
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:13:22.778Z,166986080277800
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:13:18.770Z,166986079877000
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:13:17.659Z,166986079765900
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:13:16.792Z,166986079679200
"""CStam @ O7yGfPfnlh"" calls 40",2022-12-01T02:13:14.194Z,166986079419400
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 40",2022-12-01T02:13:11.804Z,166986079180408
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 20",2022-12-01T02:13:11.804Z,166986079180407
"Your hand is 10♥, 8♠",2022-12-01T02:13:11.804Z,166986079180406
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1250) | #3 ""CStam @ O7yGfPfnlh"" (605) | #5 ""Rod @ juakLvqGHM"" (1060) | #7 ""McNeal @ 2VIQ_H6NmI"" (2040) | #8 ""th3y3ti @ CLMXfwMI0O"" (1045)",2022-12-01T02:13:11.804Z,166986079180401
"-- starting hand #30 (id: vwqamteffkbg)  (No Limit Texas Hold'em) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T02:13:11.804Z,166986079180400
"""CStam @ O7yGfPfnlh"" shows a A♦, 10♣.",2022-12-01T02:13:10.365Z,166986079036500
"Undealt cards:  [K♥, 9♠, 5♦, 6♦, 7♣]",2022-12-01T02:13:06.954Z,166986078695400
"""th3y3ti @ CLMXfwMI0O"" shows a K♣, J♥.",2022-12-01T02:13:06.005Z,166986078600500
"-- ending hand #29 --",2022-12-01T02:13:04.404Z,166986078440402
"""th3y3ti @ CLMXfwMI0O"" collected 160 from pot",2022-12-01T02:13:04.404Z,166986078440401
"Uncalled bet of 160 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:13:04.404Z,166986078440400
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:13:03.479Z,166986078347900
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:13:02.452Z,166986078245200
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:12:54.902Z,166986077490200
"""th3y3ti @ CLMXfwMI0O"" raises to 200",2022-12-01T02:12:40.611Z,166986076061100
"""McNeal @ 2VIQ_H6NmI"" calls 40",2022-12-01T02:12:27.845Z,166986074784500
"""Rod @ juakLvqGHM"" calls 40",2022-12-01T02:12:24.913Z,166986074491300
"""CStam @ O7yGfPfnlh"" calls 40",2022-12-01T02:12:23.650Z,166986074365000
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:12:18.793Z,166986073879300
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 40",2022-12-01T02:12:15.364Z,166986073536408
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 20",2022-12-01T02:12:15.364Z,166986073536407
"Your hand is K♣, J♥",2022-12-01T02:12:15.364Z,166986073536406
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1250) | #3 ""CStam @ O7yGfPfnlh"" (645) | #5 ""Rod @ juakLvqGHM"" (1100) | #7 ""McNeal @ 2VIQ_H6NmI"" (2080) | #8 ""th3y3ti @ CLMXfwMI0O"" (925)",2022-12-01T02:12:15.364Z,166986073536401
"-- starting hand #29 (id: edafy48slcwe)  (No Limit Texas Hold'em) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T02:12:15.364Z,166986073536400
"Undealt cards:  [10♥, J♣, Q♠, 8♦, 2♠]",2022-12-01T02:12:11.698Z,166986073169800
"""th3y3ti @ CLMXfwMI0O"" shows a 3♦, A♦.",2022-12-01T02:12:10.537Z,166986073053700
"-- ending hand #28 --",2022-12-01T02:12:08.693Z,166986072869302
"""th3y3ti @ CLMXfwMI0O"" collected 100 from pot",2022-12-01T02:12:08.693Z,166986072869301
"Uncalled bet of 40 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:12:08.693Z,166986072869300
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:12:07.775Z,166986072777500
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:12:04.888Z,166986072488800
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:12:03.313Z,166986072331300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:11:51.145Z,166986071114500
"""th3y3ti @ CLMXfwMI0O"" raises to 80",2022-12-01T02:11:50.154Z,166986071015400
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 40",2022-12-01T02:11:31.742Z,166986069174208
"""Rod @ juakLvqGHM"" posts a small blind of 20",2022-12-01T02:11:31.742Z,166986069174207
"Your hand is 3♦, A♦",2022-12-01T02:11:31.742Z,166986069174206
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1250) | #3 ""CStam @ O7yGfPfnlh"" (645) | #5 ""Rod @ juakLvqGHM"" (1120) | #7 ""McNeal @ 2VIQ_H6NmI"" (2120) | #8 ""th3y3ti @ CLMXfwMI0O"" (865)",2022-12-01T02:11:31.742Z,166986069174201
"-- starting hand #28 (id: 2tn9zoq5q0f6)  (No Limit Texas Hold'em) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T02:11:31.742Z,166986069174200
"-- ending hand #27 --",2022-12-01T02:11:28.793Z,166986068879302
"""Rod @ juakLvqGHM"" collected 620 from pot",2022-12-01T02:11:28.793Z,166986068879301
"Uncalled bet of 500 returned to ""Rod @ juakLvqGHM""",2022-12-01T02:11:28.793Z,166986068879300
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:11:27.941Z,166986068794100
"""Rod @ juakLvqGHM"" raises to 650 and go all in",2022-12-01T02:11:16.606Z,166986067660600
"""CStam @ O7yGfPfnlh"" bets 150",2022-12-01T02:11:10.978Z,166986067097800
"River: A♦, 3♠, 3♥, 8♥ [A♥]",2022-12-01T02:10:54.469Z,166986065446900
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:10:53.655Z,166986065365500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:10:52.769Z,166986065276900
"""Rod @ juakLvqGHM"" calls 80",2022-12-01T02:10:51.792Z,166986065179200
"""CStam @ O7yGfPfnlh"" bets 80",2022-12-01T02:10:46.931Z,166986064693100
"Turn: A♦, 3♠, 3♥ [8♥]",2022-12-01T02:10:40.971Z,166986064097100
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:10:40.152Z,166986064015200
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:10:30.618Z,166986063061800
"""Rod @ juakLvqGHM"" checks",2022-12-01T02:10:29.637Z,166986062963700
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T02:10:27.986Z,166986062798600
"Flop:  [A♦, 3♠, 3♥]",2022-12-01T02:10:23.021Z,166986062302100
"""Rod @ juakLvqGHM"" checks",2022-12-01T02:10:22.146Z,166986062214600
"""CStam @ O7yGfPfnlh"" calls 40",2022-12-01T02:10:19.359Z,166986061935900
"""Ruthie @ BQ7aBApX8b"" calls 40",2022-12-01T02:10:16.453Z,166986061645300
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:10:12.276Z,166986061227600
"""McNeal @ 2VIQ_H6NmI"" calls 40",2022-12-01T02:10:07.241Z,166986060724100
"""Rod @ juakLvqGHM"" posts a big blind of 40",2022-12-01T02:10:04.528Z,166986060452808
"""CStam @ O7yGfPfnlh"" posts a small blind of 20",2022-12-01T02:10:04.528Z,166986060452807
"Your hand is 2♦, 8♣",2022-12-01T02:10:04.528Z,166986060452806
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1290) | #3 ""CStam @ O7yGfPfnlh"" (915) | #5 ""Rod @ juakLvqGHM"" (770) | #7 ""McNeal @ 2VIQ_H6NmI"" (2160) | #8 ""th3y3ti @ CLMXfwMI0O"" (865)",2022-12-01T02:10:04.528Z,166986060452801
"-- starting hand #27 (id: fwm908twj8ch)  (No Limit Texas Hold'em) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T02:10:04.528Z,166986060452800
"Undealt cards: 4♥, 9♥, 4♦ [A♦, 3♦]",2022-12-01T02:10:00.094Z,166986060009400
"""CStam @ O7yGfPfnlh"" shows a Q♠, 2♥.",2022-12-01T02:09:59.248Z,166986059924800
"""McNeal @ 2VIQ_H6NmI"" shows a 10♥, 9♠.",2022-12-01T02:09:57.678Z,166986059767800
"-- ending hand #26 --",2022-12-01T02:09:57.196Z,166986059719602
"""th3y3ti @ CLMXfwMI0O"" collected 460 from pot",2022-12-01T02:09:57.196Z,166986059719601
"Uncalled bet of 405 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:09:57.196Z,166986059719600
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:09:56.390Z,166986059639000
"""th3y3ti @ CLMXfwMI0O"" bets 405 and go all in",2022-12-01T02:09:30.054Z,166986057005400
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T02:09:20.840Z,166986056084000
"Flop:  [4♥, 9♥, 4♦]",2022-12-01T02:09:19.064Z,166986055906400
"""McNeal @ 2VIQ_H6NmI"" calls 200",2022-12-01T02:09:18.188Z,166986055818800
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:09:16.207Z,166986055620700
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:09:14.626Z,166986055462600
"""th3y3ti @ CLMXfwMI0O"" raises to 200",2022-12-01T02:09:13.729Z,166986055372900
"""McNeal @ 2VIQ_H6NmI"" raises to 120",2022-12-01T02:09:10.502Z,166986055050200
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:09:05.082Z,166986054508200
"""CStam @ O7yGfPfnlh"" posts a big blind of 40",2022-12-01T02:09:01.855Z,166986054185508
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 20",2022-12-01T02:09:01.855Z,166986054185507
"Your hand is J♥, 7♥",2022-12-01T02:09:01.855Z,166986054185506
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1310) | #3 ""CStam @ O7yGfPfnlh"" (955) | #5 ""Rod @ juakLvqGHM"" (770) | #7 ""McNeal @ 2VIQ_H6NmI"" (2360) | #8 ""th3y3ti @ CLMXfwMI0O"" (605)",2022-12-01T02:09:01.855Z,166986054185501
"-- starting hand #26 (id: 1ioavzfjln4k)  (No Limit Texas Hold'em) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T02:09:01.855Z,166986054185500
"""CStam @ O7yGfPfnlh"" shows a 2♥, 6♣.",2022-12-01T02:08:56.972Z,166986053697200
"Undealt cards: 9♠, 8♦, J♣ [9♦, 10♥]",2022-12-01T02:08:56.878Z,166986053687800
"-- ending hand #25 --",2022-12-01T02:08:55.230Z,166986053523002
"""Ruthie @ BQ7aBApX8b"" collected 80 from pot",2022-12-01T02:08:55.230Z,166986053523001
"Uncalled bet of 60 returned to ""Ruthie @ BQ7aBApX8b""",2022-12-01T02:08:55.230Z,166986053523000
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T02:08:54.374Z,166986053437400
"""Ruthie @ BQ7aBApX8b"" bets 60",2022-12-01T02:08:52.099Z,166986053209900
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T02:08:48.661Z,166986052866100
"Flop:  [9♠, 8♦, J♣]",2022-12-01T02:08:45.226Z,166986052522600
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T02:08:44.406Z,166986052440600
"""th3y3ti @ CLMXfwMI0O"" calls 40",2022-12-01T02:08:37.697Z,166986051769700
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:08:35.657Z,166986051565700
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:08:33.549Z,166986051354900
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:08:31.801Z,166986051180100
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 40",2022-12-01T02:08:22.115Z,166986050211508
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 20",2022-12-01T02:08:22.115Z,166986050211507
"Your hand is 5♦, 3♠",2022-12-01T02:08:22.115Z,166986050211506
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1270) | #3 ""CStam @ O7yGfPfnlh"" (955) | #5 ""Rod @ juakLvqGHM"" (770) | #7 ""McNeal @ 2VIQ_H6NmI"" (2360) | #8 ""th3y3ti @ CLMXfwMI0O"" (645)",2022-12-01T02:08:22.115Z,166986050211501
"-- starting hand #25 (id: hdajvdtn80vn)  (No Limit Texas Hold'em) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T02:08:22.115Z,166986050211500
"""th3y3ti @ CLMXfwMI0O"" shows a 4♥, 6♥.",2022-12-01T02:08:18.258Z,166986049825800
"""CStam @ O7yGfPfnlh"" shows a 2♥, 3♣.",2022-12-01T02:08:15.696Z,166986049569600
"-- ending hand #24 --",2022-12-01T02:08:14.794Z,166986049479402
"""th3y3ti @ CLMXfwMI0O"" collected 40 from pot",2022-12-01T02:08:14.794Z,166986049479401
"Uncalled bet of 20 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:08:14.794Z,166986049479400
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T02:08:13.955Z,166986049395500
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:08:13.010Z,166986049301000
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T02:08:09.110Z,166986048911000
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T02:08:06.086Z,166986048608600
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 40",2022-12-01T02:08:04.506Z,166986048450610
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 20",2022-12-01T02:08:04.506Z,166986048450609
"Your hand is 4♥, 6♥",2022-12-01T02:08:04.506Z,166986048450608
"Player stacks: #1 ""Ruthie @ BQ7aBApX8b"" (1270) | #3 ""CStam @ O7yGfPfnlh"" (955) | #5 ""Rod @ juakLvqGHM"" (770) | #7 ""McNeal @ 2VIQ_H6NmI"" (2380) | #8 ""th3y3ti @ CLMXfwMI0O"" (625)",2022-12-01T02:08:04.506Z,166986048450603
"-- starting hand #24 (id: sxob41fls6u9)  (No Limit Texas Hold'em) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T02:08:04.506Z,166986048450602
"The game's big blind was changed from 30 to 40.",2022-12-01T02:08:04.506Z,166986048450601
"The game's small blind was changed from 15 to 20.",2022-12-01T02:08:04.506Z,166986048450600
"Undealt cards: J♥, 3♦, 7♣ [8♥, 6♣]",2022-12-01T02:08:01.281Z,166986048128100
"""th3y3ti @ CLMXfwMI0O"" shows a A♠, A♥.",2022-12-01T02:07:59.207Z,166986047920700
"""CStam @ O7yGfPfnlh"" shows a 2♠, 8♠.",2022-12-01T02:07:58.773Z,166986047877300
"-- ending hand #23 --",2022-12-01T02:07:57.183Z,166986047718302
"""th3y3ti @ CLMXfwMI0O"" collected 210 from pot",2022-12-01T02:07:57.183Z,166986047718301
"Uncalled bet of 120 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T02:07:57.183Z,166986047718300
"""Rod @ juakLvqGHM"" folds",2022-12-01T02:07:56.303Z,166986047630300
